FIPS Code,State,Area name,Attribute,Value,Year
30000,MT,Montana,Percent of adults completing some college or associate degree,27.7,1990
30000,MT,Montana,Percent of adults with a bachelor's degree or higher,19.8,1990
30000,MT,Montana,Less than high school graduate,75358,2000
30000,MT,Montana,High school graduate (or equivalency),183415,2000
30000,MT,Montana,Some college or associate degree,184887,2000
30000,MT,Montana,Bachelor's degree or higher,142961,2000
30000,MT,Montana,Percent of adults who are not high school graduates,12.8,2000
30000,MT,Montana,Percent of adults who are high school graduates (or equivalent),31.3,2000
30000,MT,Montana,Percent of adults completing some college or associate degree,31.5,2000
30000,MT,Montana,Percent of adults with a bachelor's degree or higher,24.4,2000
30000,MT,Montana,Less than high school graduate,54629,8-12
30000,MT,Montana,High school graduate (or equivalency),202958,8-12
30000,MT,Montana,Some college or associate degree,222534,8-12
30000,MT,Montana,Bachelor's degree or higher,191216,8-12
30000,MT,Montana,Percent of adults who are not high school graduates,8.137343838,8-12
30000,MT,Montana,Percent of adults who are high school graduates (or equivalent),30.23191035,8-12
30000,MT,Montana,Percent of adults completing some college or associate degree,33.14788251,8-12
30000,MT,Montana,Percent of adults with a bachelor's degree or higher,28.4828633,8-12
30000,MT,Montana,Less than high school graduate,41822,9-23
30000,MT,Montana,High school graduate (or equivalency),214759,9-23
30000,MT,Montana,Some college or associate degree,247688,9-23
30000,MT,Montana,Bachelor's degree or higher,266066,9-23
30000,MT,Montana,Percent of adults who are not high school graduates,5.429066575,9-23
30000,MT,Montana,Percent of adults who are high school graduates (or equivalent),27.8786502,9-23
30000,MT,Montana,Percent of adults completing some college or associate degree,32.15328396,9-23
30000,MT,Montana,Percent of adults with a bachelor's degree or higher,34.53899927,9-23
31000,NE,Nebraska,Less than a high school diploma,327773,1970
31000,NE,Nebraska,High school diploma only,299440,1970
31000,NE,Nebraska,Some college (1-3 years),99767,1970
31000,NE,Nebraska,Four years of college or higher,77643,1970
31000,NE,Nebraska,Percent of adults with less than a high school diploma,40.7,1970
31000,NE,Nebraska,Percent of adults with a high school diploma only,37.2,1970
31000,NE,Nebraska,Percent of adults completing some college (1-3 years),12.4,1970
31000,NE,Nebraska,Percent of adults completing four years of college or higher,9.6,1970
31000,NE,Nebraska,Less than a high school diploma,242616,1980
31000,NE,Nebraska,High school diploma only,370302,1980
31000,NE,Nebraska,Some college (1-3 years),157693,1980
31000,NE,Nebraska,Four years of college or higher,141542,1980
31000,NE,Nebraska,Percent of adults with less than a high school diploma,26.6,1980
31000,NE,Nebraska,Percent of adults with a high school diploma only,40.6,1980
31000,NE,Nebraska,Percent of adults completing some college (1-3 years),17.3,1980
31000,NE,Nebraska,Percent of adults completing four years of college or higher,15.5,1980
31000,NE,Nebraska,Less than high school graduate,181072,1990
31000,NE,Nebraska,High school graduate (or equivalency),345778,1990
31000,NE,Nebraska,Some college or associate degree,280537,1990
31000,NE,Nebraska,Bachelor's degree or higher,188662,1990
31000,NE,Nebraska,Percent of adults who are not high school graduates,18.2,1990
31000,NE,Nebraska,Percent of adults who are high school graduates (or equivalent),34.7,1990
31000,NE,Nebraska,Percent of adults completing some college or associate degree,28.2,1990
31000,NE,Nebraska,Percent of adults with a bachelor's degree or higher,18.9,1990
31000,NE,Nebraska,Less than high school graduate,145861,2000
31000,NE,Nebraska,High school graduate (or equivalency),339952,2000
31000,NE,Nebraska,Some college or associate degree,343288,2000
31000,NE,Nebraska,Bachelor's degree or higher,258140,2000
31000,NE,Nebraska,Percent of adults who are not high school graduates,13.4,2000
31000,NE,Nebraska,Percent of adults who are high school graduates (or equivalent),31.3,2000
31000,NE,Nebraska,Percent of adults completing some college or associate degree,31.6,2000
31000,NE,Nebraska,Percent of adults with a bachelor's degree or higher,23.7,2000
31000,NE,Nebraska,Less than high school graduate,113355,8-12
31000,NE,Nebraska,High school graduate (or equivalency),339607,8-12
31000,NE,Nebraska,Some college or associate degree,398679,8-12
31000,NE,Nebraska,Bachelor's degree or higher,333027,8-12
31000,NE,Nebraska,Percent of adults who are not high school graduates,9.568503581,8-12
31000,NE,Nebraska,Percent of adults who are high school graduates (or equivalent),28.66685012,8-12
31000,NE,Nebraska,Percent of adults completing some college or associate degree,33.65322605,8-12
31000,NE,Nebraska,Percent of adults with a bachelor's degree or higher,28.11142025,8-12
31000,NE,Nebraska,Less than high school graduate,102256,9-23
31000,NE,Nebraska,High school graduate (or equivalency),324253,9-23
31000,NE,Nebraska,Some college or associate degree,423513,9-23
31000,NE,Nebraska,Bachelor's degree or higher,440234,9-23
31000,NE,Nebraska,Percent of adults who are not high school graduates,7.925248943,9-23
31000,NE,Nebraska,Percent of adults who are high school graduates (or equivalent),25.13090425,9-23
31000,NE,Nebraska,Percent of adults completing some college or associate degree,32.82395122,9-23
31000,NE,Nebraska,Percent of adults with a bachelor's degree or higher,34.11989559,9-23
32000,NV,Nevada,Less than a high school diploma,92220,1970
32000,NV,Nevada,High school diploma only,103235,1970
32000,NV,Nevada,Some college (1-3 years),41042,1970
32000,NV,Nevada,Four years of college or higher,28592,1970
32000,NV,Nevada,Percent of adults with less than a high school diploma,34.8,1970
32000,NV,Nevada,Percent of adults with a high school diploma only,38.9,1970
32000,NV,Nevada,Percent of adults completing some college (1-3 years),15.5,1970
32000,NV,Nevada,Percent of adults completing four years of college or higher,10.8,1970
32000,NV,Nevada,Less than a high school diploma,117580,1980
32000,NV,Nevada,High school diploma only,193787,1980
32000,NV,Nevada,Some college (1-3 years),98987,1980
32000,NV,Nevada,Four years of college or higher,69247,1980
32000,NV,Nevada,Percent of adults with less than a high school diploma,24.5,1980
32000,NV,Nevada,Percent of adults with a high school diploma only,40.4,1980
32000,NV,Nevada,Percent of adults completing some college (1-3 years),20.6,1980
32000,NV,Nevada,Percent of adults completing four years of college or higher,14.4,1980
32000,NV,Nevada,Less than high school graduate,167628,1990
32000,NV,Nevada,High school graduate (or equivalency),248968,1990
32000,NV,Nevada,Some college or associate degree,252402,1990
32000,NV,Nevada,Bachelor's degree or higher,120640,1990
32000,NV,Nevada,Percent of adults who are not high school graduates,21.2,1990
32000,NV,Nevada,Percent of adults who are high school graduates (or equivalent),31.5,1990
32000,NV,Nevada,Percent of adults completing some college or associate degree,32,1990
32000,NV,Nevada,Percent of adults with a bachelor's degree or higher,15.3,1990
32000,NV,Nevada,Less than high school graduate,253374,2000
32000,NV,Nevada,High school graduate (or equivalency),384270,2000
32000,NV,Nevada,Some college or associate degree,434657,2000
32000,NV,Nevada,Bachelor's degree or higher,237875,2000
32000,NV,Nevada,Percent of adults who are not high school graduates,19.3,2000
32000,NV,Nevada,Percent of adults who are high school graduates (or equivalent),29.3,2000
32000,NV,Nevada,Percent of adults completing some college or associate degree,33.2,2000
32000,NV,Nevada,Percent of adults with a bachelor's degree or higher,18.2,2000
32000,NV,Nevada,Less than high school graduate,279754,8-12
32000,NV,Nevada,High school graduate (or equivalency),514459,8-12
32000,NV,Nevada,Some college or associate degree,598907,8-12
32000,NV,Nevada,Bachelor's degree or higher,397909,8-12
32000,NV,Nevada,Percent of adults who are not high school graduates,15.61973592,8-12
32000,NV,Nevada,Percent of adults who are high school graduates (or equivalent),28.72421385,8-12
32000,NV,Nevada,Percent of adults completing some college or associate degree,33.43926871,8-12
32000,NV,Nevada,Percent of adults with a bachelor's degree or higher,22.21678153,8-12
32000,NV,Nevada,Less than high school graduate,277389,9-23
32000,NV,Nevada,High school graduate (or equivalency),602478,9-23
32000,NV,Nevada,Some college or associate degree,714821,9-23
32000,NV,Nevada,Bachelor's degree or higher,601393,9-23
32000,NV,Nevada,Percent of adults who are not high school graduates,12.63109148,9-23
32000,NV,Nevada,Percent of adults who are high school graduates (or equivalent),27.43423398,9-23
32000,NV,Nevada,Percent of adults completing some college or associate degree,32.54984675,9-23
32000,NV,Nevada,Percent of adults with a bachelor's degree or higher,27.38482779,9-23
33000,NH,New Hampshire,Less than a high school diploma,168709,1970
33000,NH,New Hampshire,High school diploma only,136982,1970
33000,NH,New Hampshire,Some college (1-3 years),48837,1970
33000,NH,New Hampshire,Four years of college or higher,43153,1970
33000,NH,New Hampshire,Percent of adults with less than a high school diploma,42.4,1970
33000,NH,New Hampshire,Percent of adults with a high school diploma only,34.4,1970
33000,NH,New Hampshire,Percent of adults completing some college (1-3 years),12.3,1970
33000,NH,New Hampshire,Percent of adults completing four years of college or higher,10.9,1970
33000,NH,New Hampshire,Less than a high school diploma,150385,1980
33000,NH,New Hampshire,High school diploma only,201416,1980
33000,NH,New Hampshire,Some college (1-3 years),91468,1980
33000,NH,New Hampshire,Four years of college or higher,98684,1980
33000,NH,New Hampshire,Percent of adults with less than a high school diploma,27.7,1980
33000,NH,New Hampshire,Percent of adults with a high school diploma only,37.2,1980
33000,NH,New Hampshire,Percent of adults completing some college (1-3 years),16.9,1980
33000,NH,New Hampshire,Percent of adults completing four years of college or higher,18.2,1980
33000,NH,New Hampshire,Less than high school graduate,127423,1990
33000,NH,New Hampshire,High school graduate (or equivalency),226267,1990
33000,NH,New Hampshire,Some college or associate degree,186263,1990
33000,NH,New Hampshire,Bachelor's degree or higher,173941,1990
33000,NH,New Hampshire,Percent of adults who are not high school graduates,17.8,1990
33000,NH,New Hampshire,Percent of adults who are high school graduates (or equivalent),31.7,1990
33000,NH,New Hampshire,Percent of adults completing some college or associate degree,26.1,1990
33000,NH,New Hampshire,Percent of adults with a bachelor's degree or higher,24.4,1990
33000,NH,New Hampshire,Less than high school graduate,103754,2000
33000,NH,New Hampshire,High school graduate (or equivalency),247723,2000
33000,NH,New Hampshire,Some college or associate degree,236406,2000
33000,NH,New Hampshire,Bachelor's degree or higher,236104,2000
33000,NH,New Hampshire,Percent of adults who are not high school graduates,12.6,2000
33000,NH,New Hampshire,Percent of adults who are high school graduates (or equivalent),30.1,2000
33000,NH,New Hampshire,Percent of adults completing some college or associate degree,28.7,2000
33000,NH,New Hampshire,Percent of adults with a bachelor's degree or higher,28.7,2000
33000,NH,New Hampshire,Less than high school graduate,77643,8-12
33000,NH,New Hampshire,High school graduate (or equivalency),265671,8-12
33000,NH,New Hampshire,Some college or associate degree,260654,8-12
33000,NH,New Hampshire,Bachelor's degree or higher,303370,8-12
33000,NH,New Hampshire,Percent of adults who are not high school graduates,8.557230051,8-12
33000,NH,New Hampshire,Percent of adults who are high school graduates (or equivalent),29.28026821,8-12
33000,NH,New Hampshire,Percent of adults completing some college or associate degree,28.72733204,8-12
33000,NH,New Hampshire,Percent of adults with a bachelor's degree or higher,33.43516969,8-12
33000,NH,New Hampshire,Less than high school graduate,59997,9-23
33000,NH,New Hampshire,High school graduate (or equivalency),272558,9-23
33000,NH,New Hampshire,Some college or associate degree,274829,9-23
33000,NH,New Hampshire,Bachelor's degree or higher,401838,9-23
33000,NH,New Hampshire,Percent of adults who are not high school graduates,5.94487635,9-23
33000,NH,New Hampshire,Percent of adults who are high school graduates (or equivalent),27.00674381,9-23
33000,NH,New Hampshire,Percent of adults completing some college or associate degree,27.23176863,9-23
33000,NH,New Hampshire,Percent of adults with a bachelor's degree or higher,39.81661121,9-23
34000,NJ,New Jersey,Less than a high school diploma,1925498,1970
34000,NJ,New Jersey,High school diploma only,1292000,1970
34000,NJ,New Jersey,Some college (1-3 years),358982,1970
34000,NJ,New Jersey,Four years of college or higher,480126,1970
34000,NJ,New Jersey,Percent of adults with less than a high school diploma,47.5,1970
34000,NJ,New Jersey,Percent of adults with a high school diploma only,31.8,1970
34000,NJ,New Jersey,Percent of adults completing some college (1-3 years),8.8,1970
34000,NJ,New Jersey,Percent of adults completing four years of college or higher,11.8,1970
34000,NJ,New Jersey,Less than a high school diploma,1468349,1980
34000,NJ,New Jersey,High school diploma only,1615424,1980
34000,NJ,New Jersey,Some college (1-3 years),594434,1980
34000,NJ,New Jersey,Four years of college or higher,826040,1980
34000,NJ,New Jersey,Percent of adults with less than a high school diploma,32.6,1980
34000,NJ,New Jersey,Percent of adults with a high school diploma only,35.9,1980
34000,NJ,New Jersey,Percent of adults completing some college (1-3 years),13.2,1980
34000,NJ,New Jersey,Percent of adults completing four years of college or higher,18.3,1980
34000,NJ,New Jersey,Less than high school graduate,1205206,1990
34000,NJ,New Jersey,High school graduate (or equivalency),1606555,1990
34000,NJ,New Jersey,Some college or associate degree,1070455,1990
34000,NJ,New Jersey,Bachelor's degree or higher,1284017,1990
34000,NJ,New Jersey,Percent of adults who are not high school graduates,23.3,1990
34000,NJ,New Jersey,Percent of adults who are high school graduates (or equivalent),31.1,1990
34000,NJ,New Jersey,Percent of adults completing some college or associate degree,20.7,1990
34000,NJ,New Jersey,Percent of adults with a bachelor's degree or higher,24.9,1990
34000,NJ,New Jersey,Less than high school graduate,1014477,2000
34000,NJ,New Jersey,High school graduate (or equivalency),1661493,2000
34000,NJ,New Jersey,Some college or associate degree,1296968,2000
34000,NJ,New Jersey,Bachelor's degree or higher,1684861,2000
34000,NJ,New Jersey,Percent of adults who are not high school graduates,17.9,2000
34000,NJ,New Jersey,Percent of adults who are high school graduates (or equivalent),29.4,2000
34000,NJ,New Jersey,Percent of adults completing some college or associate degree,22.9,2000
34000,NJ,New Jersey,Percent of adults with a bachelor's degree or higher,29.8,2000
34000,NJ,New Jersey,Less than high school graduate,723029,8-12
34000,NJ,New Jersey,High school graduate (or equivalency),1741272,8-12
34000,NJ,New Jersey,Some college or associate degree,1393117,8-12
34000,NJ,New Jersey,Bachelor's degree or higher,2112098,8-12
34000,NJ,New Jersey,Percent of adults who are not high school graduates,12.11202047,8-12
34000,NJ,New Jersey,Percent of adults who are high school graduates (or equivalent),29.1694,8-12
34000,NJ,New Jersey,Percent of adults completing some college or associate degree,23.33718513,8-12
34000,NJ,New Jersey,Percent of adults with a bachelor's degree or higher,35.3813944,8-12
34000,NJ,New Jersey,Less than high school graduate,600736,9-23
34000,NJ,New Jersey,High school graduate (or equivalency),1662983,9-23
34000,NJ,New Jersey,Some college or associate degree,1423815,9-23
34000,NJ,New Jersey,Bachelor's degree or higher,2771686,9-23
34000,NJ,New Jersey,Percent of adults who are not high school graduates,9.300441849,9-23
34000,NJ,New Jersey,Percent of adults who are high school graduates (or equivalent),25.74587953,9-23
34000,NJ,New Jersey,Percent of adults completing some college or associate degree,22.04314143,9-23
34000,NJ,New Jersey,Percent of adults with a bachelor's degree or higher,42.91053719,9-23
35000,NM,New Mexico,Less than a high school diploma,219208,1970
35000,NM,New Mexico,High school diploma only,146711,1970
35000,NM,New Mexico,Some college (1-3 years),61354,1970
35000,NM,New Mexico,Four years of college or higher,62350,1970
35000,NM,New Mexico,Percent of adults with less than a high school diploma,44.8,1970
35000,NM,New Mexico,Percent of adults with a high school diploma only,30,1970
35000,NM,New Mexico,Percent of adults completing some college (1-3 years),12.5,1970
35000,NM,New Mexico,Percent of adults completing four years of college or higher,12.7,1970
35000,NM,New Mexico,Less than a high school diploma,220240,1980
35000,NM,New Mexico,High school diploma only,241403,1980
35000,NM,New Mexico,Some college (1-3 years),121159,1980
35000,NM,New Mexico,Four years of college or higher,124345,1980
35000,NM,New Mexico,Percent of adults with less than a high school diploma,31.1,1980
35000,NM,New Mexico,Percent of adults with a high school diploma only,34.1,1980
35000,NM,New Mexico,Percent of adults completing some college (1-3 years),17.1,1980
35000,NM,New Mexico,Percent of adults completing four years of college or higher,17.6,1980
35000,NM,New Mexico,Less than high school graduate,229974,1990
35000,NM,New Mexico,High school graduate (or equivalency),264943,1990
35000,NM,New Mexico,Some college or associate degree,239337,1990
35000,NM,New Mexico,Bachelor's degree or higher,188336,1990
35000,NM,New Mexico,Percent of adults who are not high school graduates,24.9,1990
35000,NM,New Mexico,Percent of adults who are high school graduates (or equivalent),28.7,1990
35000,NM,New Mexico,Percent of adults completing some college or associate degree,25.9,1990
35000,NM,New Mexico,Percent of adults with a bachelor's degree or higher,20.4,1990
35000,NM,New Mexico,Less than high school graduate,239981,2000
35000,NM,New Mexico,High school graduate (or equivalency),301746,2000
35000,NM,New Mexico,Some college or associate degree,326925,2000
35000,NM,New Mexico,Bachelor's degree or higher,266149,2000
35000,NM,New Mexico,Percent of adults who are not high school graduates,21.1,2000
35000,NM,New Mexico,Percent of adults who are high school graduates (or equivalent),26.6,2000
35000,NM,New Mexico,Percent of adults completing some college or associate degree,28.8,2000
35000,NM,New Mexico,Percent of adults with a bachelor's degree or higher,23.5,2000
35000,NM,New Mexico,Less than high school graduate,221143,8-12
35000,NM,New Mexico,High school graduate (or equivalency),351718,8-12
35000,NM,New Mexico,Some college or associate degree,419187,8-12
35000,NM,New Mexico,Bachelor's degree or higher,341878,8-12
35000,NM,New Mexico,Percent of adults who are not high school graduates,16.57835592,8-12
35000,NM,New Mexico,Percent of adults who are high school graduates (or equivalent),26.36712981,8-12
35000,NM,New Mexico,Percent of adults completing some college or associate degree,31.42505656,8-12
35000,NM,New Mexico,Percent of adults with a bachelor's degree or higher,25.62945771,8-12
35000,NM,New Mexico,Less than high school graduate,178146,9-23
35000,NM,New Mexico,High school graduate (or equivalency),373330,9-23
35000,NM,New Mexico,Some college or associate degree,461295,9-23
35000,NM,New Mexico,Bachelor's degree or higher,438228,9-23
35000,NM,New Mexico,Percent of adults who are not high school graduates,12.27747228,9-23
35000,NM,New Mexico,Percent of adults who are high school graduates (or equivalent),25.72917004,9-23
35000,NM,New Mexico,Percent of adults completing some college or associate degree,31.791545,9-23
35000,NM,New Mexico,Percent of adults with a bachelor's degree or higher,30.20181268,9-23
36000,NY,New York,Less than a high school diploma,4932459,1970
36000,NY,New York,High school diploma only,3249934,1970
36000,NY,New York,Some college (1-3 years),997627,1970
36000,NY,New York,Four years of college or higher,1238535,1970
36000,NY,New York,Percent of adults with less than a high school diploma,47.3,1970
36000,NY,New York,Percent of adults with a high school diploma only,31.2,1970
36000,NY,New York,Percent of adults completing some college (1-3 years),9.6,1970
36000,NY,New York,Percent of adults completing four years of college or higher,11.9,1970
36000,NY,New York,Less than a high school diploma,3615909,1980
36000,NY,New York,High school diploma only,3651739,1980
36000,NY,New York,Some college (1-3 years),1529817,1980
36000,NY,New York,Four years of college or higher,1923547,1980
36000,NY,New York,Percent of adults with less than a high school diploma,33.7,1980
36000,NY,New York,Percent of adults with a high school diploma only,34.1,1980
36000,NY,New York,Percent of adults completing some college (1-3 years),14.3,1980
36000,NY,New York,Percent of adults completing four years of college or higher,17.9,1980
36000,NY,New York,Less than high school graduate,2977604,1990
36000,NY,New York,High school graduate (or equivalency),3485686,1990
36000,NY,New York,Some college or associate degree,2621450,1990
36000,NY,New York,Bachelor's degree or higher,2733829,1990
36000,NY,New York,Percent of adults who are not high school graduates,25.2,1990
36000,NY,New York,Percent of adults who are high school graduates (or equivalent),29.5,1990
36000,NY,New York,Percent of adults completing some college or associate degree,22.2,1990
36000,NY,New York,Percent of adults with a bachelor's degree or higher,23.1,1990
36000,NY,New York,Less than high school graduate,2626324,2000
36000,NY,New York,High school graduate (or equivalency),3480768,2000
36000,NY,New York,Some college or associate degree,3002232,2000
36000,NY,New York,Bachelor's degree or higher,3433212,2000
36000,NY,New York,Percent of adults who are not high school graduates,20.9,2000
36000,NY,New York,Percent of adults who are high school graduates (or equivalent),27.8,2000
36000,NY,New York,Percent of adults completing some college or associate degree,23.9,2000
36000,NY,New York,Percent of adults with a bachelor's degree or higher,27.4,2000
36000,NY,New York,Less than high school graduate,1981850,8-12
36000,NY,New York,High school graduate (or equivalency),3578443,8-12
36000,NY,New York,Some college or associate degree,3245783,8-12
36000,NY,New York,Bachelor's degree or higher,4295906,8-12
36000,NY,New York,Percent of adults who are not high school graduates,15.12633737,8-12
36000,NY,New York,Percent of adults who are high school graduates (or equivalent),27.3122265,8-12
36000,NY,New York,Percent of adults completing some college or associate degree,24.77322133,8-12
36000,NY,New York,Percent of adults with a bachelor's degree or higher,32.78821479,8-12
36000,NY,New York,Less than high school graduate,1698537,9-23
36000,NY,New York,High school graduate (or equivalency),3437438,9-23
36000,NY,New York,Some college or associate degree,3324660,9-23
36000,NY,New York,Bachelor's degree or higher,5535503,9-23
36000,NY,New York,Percent of adults who are not high school graduates,12.13575488,9-23
36000,NY,New York,Percent of adults who are high school graduates (or equivalent),24.5599036,9-23
36000,NY,New York,Percent of adults completing some college or associate degree,23.75412417,9-23
36000,NY,New York,Percent of adults with a bachelor's degree or higher,39.55021735,9-23
37000,NC,North Carolina,Less than a high school diploma,1628322,1970
37000,NC,North Carolina,High school diploma only,572928,1970
37000,NC,North Carolina,Some college (1-3 years),221396,1970
37000,NC,North Carolina,Four years of college or higher,223626,1970
37000,NC,North Carolina,Percent of adults with less than a high school diploma,61.5,1970
37000,NC,North Carolina,Percent of adults with a high school diploma only,21.7,1970
37000,NC,North Carolina,Percent of adults completing some college (1-3 years),8.4,1970
37000,NC,North Carolina,Percent of adults completing four years of college or higher,8.5,1970
37000,NC,North Carolina,Less than a high school diploma,1537018,1980
37000,NC,North Carolina,High school diploma only,947017,1980
37000,NC,North Carolina,Some college (1-3 years),468761,1980
37000,NC,North Carolina,Four years of college or higher,450423,1980
37000,NC,North Carolina,Percent of adults with less than a high school diploma,45.2,1980
37000,NC,North Carolina,Percent of adults with a high school diploma only,27.8,1980
37000,NC,North Carolina,Percent of adults completing some college (1-3 years),13.8,1980
37000,NC,North Carolina,Percent of adults completing four years of college or higher,13.2,1980
37000,NC,North Carolina,Less than high school graduate,1277747,1990
37000,NC,North Carolina,High school graduate (or equivalency),1232868,1990
37000,NC,North Carolina,Some college or associate degree,1003830,1990
37000,NC,North Carolina,Bachelor's degree or higher,739049,1990
37000,NC,North Carolina,Percent of adults who are not high school graduates,30,1990
37000,NC,North Carolina,Percent of adults who are high school graduates (or equivalent),29,1990
37000,NC,North Carolina,Percent of adults completing some college or associate degree,23.6,1990
37000,NC,North Carolina,Percent of adults with a bachelor's degree or higher,17.4,1990
37000,NC,North Carolina,Less than high school graduate,1154724,2000
37000,NC,North Carolina,High school graduate (or equivalency),1502978,2000
37000,NC,North Carolina,Some college or associate degree,1438579,2000
37000,NC,North Carolina,Bachelor's degree or higher,1186713,2000
37000,NC,North Carolina,Percent of adults who are not high school graduates,21.9,2000
37000,NC,North Carolina,Percent of adults who are high school graduates (or equivalent),28.4,2000
37000,NC,North Carolina,Percent of adults completing some college or associate degree,27.2,2000
37000,NC,North Carolina,Percent of adults with a bachelor's degree or higher,22.5,2000
37000,NC,North Carolina,Less than high school graduate,979717,8-12
37000,NC,North Carolina,High school graduate (or equivalency),1722998,8-12
37000,NC,North Carolina,Some college or associate degree,1924759,8-12
37000,NC,North Carolina,Bachelor's degree or higher,1696645,8-12
37000,NC,North Carolina,Percent of adults who are not high school graduates,15.49175466,8-12
37000,NC,North Carolina,Percent of adults who are high school graduates (or equivalent),27.24487,8-12
37000,NC,North Carolina,Percent of adults completing some college or associate degree,30.43521161,8-12
37000,NC,North Carolina,Percent of adults with a bachelor's degree or higher,26.82816373,8-12
37000,NC,North Carolina,Less than high school graduate,744581,9-23
37000,NC,North Carolina,High school graduate (or equivalency),1812528,9-23
37000,NC,North Carolina,Some college or associate degree,2183348,9-23
37000,NC,North Carolina,Bachelor's degree or higher,2521353,9-23
37000,NC,North Carolina,Percent of adults who are not high school graduates,10.25338036,9-23
37000,NC,North Carolina,Percent of adults who are high school graduates (or equivalent),24.95972767,9-23
37000,NC,North Carolina,Percent of adults completing some college or associate degree,30.06616808,9-23
37000,NC,North Carolina,Percent of adults with a bachelor's degree or higher,34.7207239,9-23
38000,ND,North Dakota,Less than a high school diploma,158151,1970
38000,ND,North Dakota,High school diploma only,87806,1970
38000,ND,North Dakota,Some college (1-3 years),45680,1970
38000,ND,North Dakota,Four years of college or higher,26702,1970
38000,ND,North Dakota,Percent of adults with less than a high school diploma,49.7,1970
38000,ND,North Dakota,Percent of adults with a high school diploma only,27.6,1970
38000,ND,North Dakota,Percent of adults completing some college (1-3 years),14.3,1970
38000,ND,North Dakota,Percent of adults completing four years of college or higher,8.4,1970
38000,ND,North Dakota,Less than a high school diploma,122546,1980
38000,ND,North Dakota,High school diploma only,114122,1980
38000,ND,North Dakota,Some college (1-3 years),73891,1980
38000,ND,North Dakota,Four years of college or higher,54042,1980
38000,ND,North Dakota,Percent of adults with less than a high school diploma,33.6,1980
38000,ND,North Dakota,Percent of adults with a high school diploma only,31.3,1980
38000,ND,North Dakota,Percent of adults completing some college (1-3 years),20.3,1980
38000,ND,North Dakota,Percent of adults completing four years of college or higher,14.8,1980
38000,ND,North Dakota,Less than high school graduate,92427,1990
38000,ND,North Dakota,High school graduate (or equivalency),111215,1990
38000,ND,North Dakota,Some college or associate degree,121269,1990
38000,ND,North Dakota,Bachelor's degree or higher,71639,1990
38000,ND,North Dakota,Percent of adults who are not high school graduates,23.3,1990
38000,ND,North Dakota,Percent of adults who are high school graduates (or equivalent),28,1990
38000,ND,North Dakota,Percent of adults completing some college or associate degree,30.6,1990
38000,ND,North Dakota,Percent of adults with a bachelor's degree or higher,18.1,1990
38000,ND,North Dakota,Less than high school graduate,65956,2000
38000,ND,North Dakota,High school graduate (or equivalency),113931,2000
38000,ND,North Dakota,Some college or associate degree,138855,2000
38000,ND,North Dakota,Bachelor's degree or higher,89843,2000
38000,ND,North Dakota,Percent of adults who are not high school graduates,16.1,2000
38000,ND,North Dakota,Percent of adults who are high school graduates (or equivalent),27.9,2000
38000,ND,North Dakota,Percent of adults completing some college or associate degree,34,2000
38000,ND,North Dakota,Percent of adults with a bachelor's degree or higher,22,2000
38000,ND,North Dakota,Less than high school graduate,42106,8-12
38000,ND,North Dakota,High school graduate (or equivalency),120581,8-12
38000,ND,North Dakota,Some college or associate degree,160302,8-12
38000,ND,North Dakota,Bachelor's degree or higher,119800,8-12
38000,ND,North Dakota,Percent of adults who are not high school graduates,9.509269652,8-12
38000,ND,North Dakota,Percent of adults who are high school graduates (or equivalent),27.23215798,8-12
38000,ND,North Dakota,Percent of adults completing some college or associate degree,36.20279637,8-12
38000,ND,North Dakota,Percent of adults with a bachelor's degree or higher,27.055776,8-12
38000,ND,North Dakota,Less than high school graduate,31418,9-23
38000,ND,North Dakota,High school graduate (or equivalency),130763,9-23
38000,ND,North Dakota,Some college or associate degree,182590,9-23
38000,ND,North Dakota,Bachelor's degree or higher,164378,9-23
38000,ND,North Dakota,Percent of adults who are not high school graduates,6.170688737,9-23
38000,ND,North Dakota,Percent of adults who are high school graduates (or equivalent),25.68265871,9-23
38000,ND,North Dakota,Percent of adults completing some college or associate degree,35.86180077,9-23
38000,ND,North Dakota,Percent of adults with a bachelor's degree or higher,32.28485178,9-23
39000,OH,Ohio,Less than a high school diploma,2665837,1970
39000,OH,Ohio,High school diploma only,2010237,1970
39000,OH,Ohio,Some college (1-3 years),496057,1970
39000,OH,Ohio,Four years of college or higher,528186,1970
39000,OH,Ohio,Percent of adults with less than a high school diploma,46.8,1970
39000,OH,Ohio,Percent of adults with a high school diploma only,35.3,1970
39000,OH,Ohio,Percent of adults completing some college (1-3 years),8.7,1970
39000,OH,Ohio,Percent of adults completing four years of college or higher,9.3,1970
39000,OH,Ohio,Less than a high school diploma,2078014,1980
39000,OH,Ohio,High school diploma only,2547330,1980
39000,OH,Ohio,Some college (1-3 years),807360,1980
39000,OH,Ohio,Four years of college or higher,858963,1980
39000,OH,Ohio,Percent of adults with less than a high school diploma,33,1980
39000,OH,Ohio,Percent of adults with a high school diploma only,40.5,1980
39000,OH,Ohio,Percent of adults completing some college (1-3 years),12.8,1980
39000,OH,Ohio,Percent of adults completing four years of college or higher,13.7,1980
39000,OH,Ohio,Less than high school graduate,1684888,1990
39000,OH,Ohio,High school graduate (or equivalency),2515987,1990
39000,OH,Ohio,Some college or associate degree,1548553,1990
39000,OH,Ohio,Bachelor's degree or higher,1175336,1990
39000,OH,Ohio,Percent of adults who are not high school graduates,24.3,1990
